ENSG00000165449	705.0	639.0	532.0	469.0	494.0	395.0	314.0	229.0	198.0	138.0
ENSG00000255804	15.0	41.0	27.0	14.0	7.0	10.0	14.0	11.0	10.0	9.0
ENSG00000169926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176209	56.0	26.0	16.0	13.0	24.0	17.0	13.0	2.0	1.0	0.0
ENSG00000198804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231389	980.0	940.0	952.0	912.0	908.0	924.0	818.0	830.0	812.0	747.0
ENSG00000163633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170270	40.0	23.0	10.0	3.0	15.0	10.0	1.0	11.0	0.0	1.0
ENSG00000183770	37.0	11.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166979	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000152147	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000157350	48.0	42.0	26.0	6.0	4.0	2.0	0.0	4.0	0.0	0.0
ENSG00000124459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000111863	3.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105679	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000133962	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105398	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSG00000255713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000078699	5.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174944	7.0	3.0	4.0	2.0	7.0	2.0	3.0	2.0	3.0	0.0
ENSG00000168350	38.0	37.0	27.0	8.0	5.0	1.0	0.0	0.0	0.0	0.0
ENSG00000101162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000142444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000100266	169.0	136.0	56.0	39.0	12.0	5.0	1.0	0.0	0.0	0.0
ENSG00000174886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000114395	45.0	9.0	4.0	3.0	3.0	11.0	2.0	0.0	0.0	1.0
ENSG00000130751	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000167797	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102245	297.0	289.0	183.0	135.0	102.0	72.0	55.0	58.0	30.0	21.0
ENSG00000176256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187616	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000139656	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198814	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000262919	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176136	56.0	31.0	15.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000084070	26.0	10.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000130748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172159	8.0	9.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103707	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000124588	10.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000168065	6.0	3.0	6.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0
ENSG00000085982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000156096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000181458	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000093000	81.0	42.0	7.0	17.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSG00000163793	6.0	13.0	3.0	2.0	9.0	7.0	2.0	0.0	3.0	1.0
ENSG00000186212	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000102103	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187554	9.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000154143	10.0	4.0	15.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0
ENSG00000182545	210.0	145.0	159.0	95.0	57.0	51.0	34.0	27.0	16.0	6.0
ENSG00000186288	4.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSG00000143753	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000108688	51.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000269403	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000141431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000154240	117.0	53.0	107.0	16.0	15.0	40.0	8.0	7.0	2.0	7.0
ENSG00000136942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179051	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229924	58.0	48.0	53.0	34.0	18.0	11.0	13.0	7.0	0.0	2.0
ENSG00000180011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011347	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183155	127.0	50.0	20.0	20.0	13.0	0.0	5.0	0.0	4.0	1.0
ENSG00000111728	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172331	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000112339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183067	34.0	48.0	9.0	7.0	2.0	1.0	1.0	0.0	0.0	0.0
ENSG00000182747	2.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000077782	14.0	3.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	1.0
ENSG00000071994	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000122299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107249	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148400	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101473	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213417	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176909	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000089163	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000153094	42.0	24.0	22.0	14.0	14.0	8.0	5.0	6.0	5.0	7.0
ENSG00000124226	153.0	42.0	15.0	9.0	27.0	5.0	3.0	2.0	5.0	0.0
ENSG00000075290	1.0	3.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	1.0
ENSG00000110066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000100325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106080	9.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000117481	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000090863	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214510	43.0	11.0	6.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0
ENSG00000105497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000181322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000112303	17.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000139597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000140450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000007129	281.0	211.0	92.0	104.0	56.0	41.0	58.0	14.0	10.0	13.0
ENSG00000161513	20.0	28.0	11.0	14.0	2.0	6.0	0.0	0.0	0.0	0.0
ENSG00000198870	2.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000239605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166578	17.0	5.0	2.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151702	8.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSG00000251664	6.0	10.0	1.0	9.0	10.0	1.0	3.0	2.0	7.0	3.0
ENSG00000196772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172667	59.0	33.0	67.0	58.0	55.0	35.0	18.0	13.0	7.0	15.0
ENSG00000154678	39.0	9.0	12.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0
ENSG00000221882	2.0	5.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000181273	263.0	203.0	259.0	158.0	73.0	83.0	41.0	32.0	18.0	13.0
ENSG00000007216	6.0	4.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000099399	16.0	18.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178395	89.0	21.0	7.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0
ENSG00000126752	29.0	12.0	4.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0
ENSG00000176182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000137770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000139190	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000168078	865.0	670.0	643.0	755.0	908.0	737.0	664.0	432.0	584.0	363.0
ENSG00000166783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000065833	10.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000258873	17.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000108510	6.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000153982	4.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260007	73.0	51.0	36.0	71.0	28.0	9.0	14.0	14.0	2.0	2.0
ENSG00000165280	43.0	28.0	15.0	17.0	20.0	13.0	17.0	5.0	4.0	6.0
ENSG00000087274	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000138385	11.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263353	89.0	61.0	21.0	5.0	8.0	5.0	2.0	6.0	1.0	1.0
ENSG00000183024	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187735	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000119471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162636	34.0	12.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSG00000154832	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000126216	8.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171487	12.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000125775	161.0	66.0	80.0	26.0	9.0	7.0	1.0	1.0	0.0	1.0
ENSG00000141002	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106608	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000078902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000133393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146826	22.0	18.0	8.0	0.0	3.0	2.0	0.0	5.0	0.0	1.0
ENSG00000262246	17.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165678	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176076	479.0	429.0	243.0	285.0	193.0	62.0	40.0	18.0	12.0	13.0
ENSG00000090554	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000115942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179178	180.0	202.0	81.0	43.0	15.0	6.0	11.0	5.0	2.0	0.0
ENSG00000144959	26.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184831	20.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000138678	6.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSG00000187720	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000092978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000088992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197380	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197057	9.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134755	66.0	24.0	12.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000180264	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171124	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000087586	980.0	975.0	897.0	882.0	939.0	956.0	714.0	876.0	849.0	781.0
ENSG00000144802	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000115541	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000169752	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000099992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131669	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180104	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000028277	52.0	76.0	14.0	20.0	7.0	1.0	1.0	1.0	0.0	1.0
ENSG00000169955	13.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135426	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000139687	9.0	7.0	7.0	1.0	4.0	0.0	1.0	0.0	1.0	0.0
ENSG00000185386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000007341	21.0	9.0	5.0	7.0	6.0	0.0	1.0	1.0	0.0	0.0
ENSG00000181634	25.0	8.0	7.0	12.0	11.0	15.0	10.0	5.0	4.0	0.0
ENSG00000254206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000113068	182.0	109.0	90.0	40.0	37.0	74.0	29.0	22.0	26.0	15.0
ENSG00000198646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214511	14.0	11.0	21.0	9.0	8.0	1.0	1.0	2.0	2.0	2.0
ENSG00000240563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000153201	17.0	2.0	7.0	6.0	0.0	1.0	1.0	2.0	0.0	0.0
ENSG00000158428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000143319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188368	7.0	9.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000068784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000054611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183072	120.0	53.0	12.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
ENSG00000151239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000174720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000158815	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146574	82.0	81.0	54.0	73.0	29.0	36.0	38.0	21.0	17.0	15.0
ENSG00000124772	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160446	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000167117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000103168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000118985	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171847	9.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000180934	31.0	18.0	11.0	12.0	2.0	3.0	2.0	0.0	0.0	0.0
ENSG00000132698	17.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000033170	127.0	97.0	53.0	30.0	7.0	9.0	4.0	3.0	0.0	0.0
ENSG00000106266	43.0	19.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
