baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000125534	2210674.61093813	-0.163491739343332	0.12838748781767	-1.27342424189743	0.202867539626993	0.397466143063961
ENSG00000221855	0	0	0	0	1	NA
ENSG00000152409	37389.0684496641	-0.0591764906233918	0.0735399825726169	-0.804684588617602	0.421001715128063	0.628945596538388
ENSG00000110900	2075.93069315009	0.760914914975492	0.201182796297539	3.78220667462112	0.000155444214506374	0.00312870956804985
ENSG00000121413	28581.5771435346	0.0393187759366143	0.154287832674411	0.254840419073016	0.798846355745118	0.896500757967758
ENSG00000018280	6447.21178784242	0.369557948750437	0.146757127603977	2.51816013834562	0.0117969671776882	0.0600054599296267
ENSG00000010610	177306.889277791	0.0950459522048931	0.121925456678786	0.779541490300035	0.435660806849799	0.643396150571402
ENSG00000204366	31090.9826681703	0.315810910104276	0.118712848583601	2.66029257887677	0.00780727988149176	0.0455437429266086
ENSG00000185019	39581.5713464116	-0.0346301406963309	0.0618172289040963	-0.560202087836327	0.57534160308743	0.753585516552195
ENSG00000180801	9011.40929216588	0.487386241491278	0.179732200073514	2.7117358007743	0.00669319166632901	0.0408324503168166
ENSG00000001167	102555.455628077	0.163426452902291	0.0727324180691245	2.24695475883906	0.0246429185726206	0.0985109094161718
ENSG00000162929	9314.54850339422	0.321476714361771	0.0827856236330851	3.88324325231384	0.000103072360118121	0.00233853612975374
ENSG00000172969	68.5485036840877	0.769131189828861	0.83943114692177	0.916252860820448	0.359534286025146	0.571288864179491
ENSG00000197562	80058.3729809044	-0.0098284061628836	0.0589375363283619	-0.166759704853051	0.867559125510629	0.935889049980706
ENSG00000106771	171037.117250703	-0.091393597165493	0.0982757488598154	-0.929971007352593	0.352386095957715	0.5648122639955
ENSG00000234776	3585.71415958417	0.118898181655447	0.232212824321161	0.512022460443464	0.60863529030851	0.778509646977388
ENSG00000255833	1192.35026067207	-0.376029067658328	0.203802126100636	-1.84506940556963	0.0650274430164941	0.188742576711123
ENSG00000169230	524789.091884548	-0.202979887709517	0.0648086519086266	-3.13198750061485	0.00173627267042038	0.0161770901419052
ENSG00000162337	495120.471484859	-0.150375383103998	0.0880796968254951	-1.70726499435988	0.0877728094305784	0.229749637276037
ENSG00000163444	123372.782884082	-0.0556671737792567	0.0482136630200748	-1.1545933308589	0.248256999010883	0.454078504493894
ENSG00000170382	11546.5060795623	0.524790770077171	0.187315745330262	2.80163725239379	0.00508440080835451	0.0336926131986225
ENSG00000215114	113608.149853175	-0.0378192503808779	0.0849620564945087	-0.445131061338214	0.656225042909416	0.811712644114838
ENSG00000159905	3264.31496789083	0.237232241065042	0.123809844417605	1.91610160065195	0.0553521646158082	0.17037128031187
ENSG00000136872	27638680.9000018	-0.0299051720614725	0.194773023011797	-0.153538573253346	0.877973573854625	0.940537019368166
ENSG00000113594	16685.4985723718	0.383082499733453	0.158866101770467	2.41135456503451	0.0158933891142056	0.0734456615894347
ENSG00000011132	52118.9702104495	-0.0568356804376668	0.0565243554856338	-1.00550780189103	0.314652394592948	0.526935468002594
ENSG00000174576	104.477381274965	0.557599998716886	0.447461949276514	1.24613947536422	0.212713194558392	0.410176729948077
ENSG00000065618	1071.04525745351	0.0072822048997366	0.204697716978917	0.0355754084960636	0.97162091708335	0.988406724912398
ENSG00000250803	76.0346662880651	-0.0652424546963502	0.903659184650361	-0.0721980762267065	0.942444276128978	0.974754546141289
ENSG00000114113	7542.53246453645	0.272910098084557	0.370773086903622	0.736056924637298	0.461696055750128	0.666348239165165
ENSG00000105063	183972.219773858	0.0688633193852198	0.0568488796242243	1.2113399567487	0.225765141021266	0.426761687495467
ENSG00000168876	38095.8749320318	-0.00630392646848713	0.0510250173822128	-0.123545797569579	0.90167491082809	0.952806866840325
ENSG00000271793	118.288060503509	0.781493459190622	0.843997076630042	0.92594332472218	0.354475434404776	0.566684036014377
ENSG00000131142	108541.116115872	-1.94635837845262	0.310951859124414	-6.25935597855317	3.86570549831018e-10	2.15428519223017e-07
ENSG00000142583	26699.4298339969	0.193715486250311	0.263305715832136	0.735705587089531	0.461909888778567	0.666390254802249
ENSG00000165449	26697.2356240778	1.02961799082029	0.299468734309391	3.43814853725785	0.00058570631911758	0.00772551833492885
ENSG00000255804	1.49663074298162	-3.71606413065735	2.98198394524421	-1.24617174300481	0.21270135055573	NA
ENSG00000169926	120193.541589545	0.252184851190876	0.0926591085319032	2.72164124160602	0.0064958619660672	0.0399864364656114
ENSG00000176209	157066.109714996	-0.517384418645276	0.101501707284247	-5.09729769565734	3.44536295187269e-07	3.53110100693941e-05
ENSG00000198804	193150712.388261	-0.139982681067379	0.0986424530443841	-1.419091646113	0.15587229912715	0.335993075103888
ENSG00000231389	350625.037634863	-0.0850483595125643	0.150670468539436	-0.564466018702954	0.572437020160909	0.751270928799639
ENSG00000163633	4891.56743258535	0.061872028620134	0.0842801593422216	0.734123299042437	0.462873594702228	0.666754831528662
ENSG00000170270	143639.034667767	-0.0838882113164971	0.0621435631054005	-1.34990990417167	0.17704488436982	0.364073042316306
ENSG00000183770	248.322903831172	0.1463212122263	0.616501995192382	0.237341019765296	0.812392241874942	0.904757941250912
ENSG00000166979	23190.4509235779	0.181914016749949	0.167034058268015	1.08908337997786	0.276117118307709	0.48620076417544
ENSG00000162591	33077.1272981886	0.233837841708759	0.177131339972601	1.32013816270418	0.186788893246983	0.376853301648766
ENSG00000152147	64727.3062408347	-0.161299927423169	0.0683464794428684	-2.36003271475016	0.0182733235117149	0.0807804110521597
ENSG00000134595	35.0709033317438	0.750349253735357	1.12221888615556	0.668630035541344	0.503731507941131	NA
ENSG00000157350	49155.8476560636	0.0803633484506239	0.0540830359066704	1.48592524630653	0.13729889493655	0.308835922477736
ENSG00000124459	25689.7251179981	0.214878584918454	0.075011651421362	2.8646027763263	0.00417532636412833	0.029535341154899
ENSG00000111863	7089.45711871924	-0.301012259675786	0.239902339959633	-1.25472831872518	0.209577401875191	0.405621207688331
ENSG00000185112	70165.6101716505	0.223829737210982	0.144366543039012	1.55042666049361	0.121039143662636	0.283974615042204
ENSG00000105679	78.9139753669788	1.15964269755806	0.813249725051757	1.4259367840355	0.153886590368784	0.332879617424372
ENSG00000133962	1839.3849187661	-0.180985946170271	0.246111654092622	-0.735381454557853	0.462107213161884	0.666404490725852
ENSG00000204420	479.920765887648	0.809140002925886	0.223951537949098	3.61301382582956	0.000302658558946393	0.004951857937875
ENSG00000197619	13699.5660831652	0.155175146504835	0.0890403678902421	1.74275050947808	0.0813772045888408	0.218718868038101
ENSG00000203837	97.9647644691444	1.58835304745283	0.954855217734473	1.66344909464014	0.0962225726669191	0.243810335090817
ENSG00000105398	4718820.17344352	-0.180806908508361	0.191494867483397	-0.944186707897208	0.345074246436122	0.557451674671199
ENSG00000255713	0	0	0	0	1	NA
ENSG00000078699	34720.1804422312	0.155088050667287	0.067810643982772	2.28707532561833	0.022191426816361	0.0922255218867783
ENSG00000278599	115.471241436029	0.550234536647762	0.735683012109415	0.747923395797983	0.454506364816442	0.659905898849841
ENSG00000174944	4470.89135804302	0.245863856838739	0.144698350530559	1.69914761251418	0.0892913742326122	0.23242345302732
ENSG00000168350	5179.57968488599	0.686620413648845	0.192011142938394	3.57594045398264	0.000348971084407064	0.00548783187674706
ENSG00000101162	872.20874936974	0.421566064050619	0.176337190210013	2.39068153206107	0.0168171331667081	0.076388164992844
ENSG00000142444	109347.288550807	-0.0299603112842051	0.0529869262544189	-0.565428368883853	0.571782433258692	0.75075716458583
ENSG00000100266	333131.122668909	-0.00976505420935327	0.0761166461079209	-0.128290652684671	0.897918962057804	0.950730947148014
ENSG00000174886	284295.477790108	-0.103002842107984	0.103712971680315	-0.993152933901845	0.320635431010878	0.53283606507367
ENSG00000114395	221622.918361194	-0.228019136226053	0.0706305487967113	-3.22833589871059	0.00124512674850867	0.0128126631887796
ENSG00000130751	4972.54176490673	-0.449687607433645	0.174452743712571	-2.57770441360643	0.00994590355966134	0.0535200054856489
ENSG00000179364	46591.3685198055	0.123634231306002	0.0537151384188742	2.30166457622978	0.0213540953538397	0.089937735412238
ENSG00000167797	733997.835281226	-0.201937897477183	0.0824716375933962	-2.44857387788008	0.014342301393284	0.0685872955977342
ENSG00000198888	87875159.4692308	-0.0387909412315436	0.096855316046653	-0.400503997249453	0.688785339935208	0.83244935452727
ENSG00000102245	7761.79317717522	-0.0237287309391409	0.165792377742707	-0.143123171657297	0.886192904997573	0.944788549938526
ENSG00000176256	0	0	0	0	1	NA
ENSG00000187616	1014.24832854008	0.161545755384869	0.485078728212384	0.333029972227805	0.73911165872333	0.863175052593255
ENSG00000237521	5.19836104022783	6.23575434863639	2.35736872989944	2.64521806433836	0.00816382872091544	NA
ENSG00000135870	36248.8366415883	0.118013193090553	0.0459738484130905	2.56696354915004	0.0102593396389376	0.0546200225260471
ENSG00000139656	1335.39279934675	0.351277507532646	0.399846120834248	0.878531738159	0.379655221811948	0.591594795076461
ENSG00000198814	112563.975572394	-0.0641581971895283	0.128448364659248	-0.499486290539622	0.617436842472662	0.784825166315034
ENSG00000156222	204536.793662355	0.197246807894596	0.210231580158113	0.938235862310737	0.348123212269797	0.560425276916734
ENSG00000278870	0	0	0	0	1	NA
ENSG00000262919	159497.32755279	-0.0545036574975598	0.0812217488326154	-0.671047573844819	0.502190223234971	0.698943124244848
ENSG00000176136	25.0678864338159	-0.513519010606801	1.61513895766009	-0.317941071368097	0.750529637338352	NA
ENSG00000084070	389769.588615483	-0.198669229059811	0.0571972713008516	-3.47340396738215	0.000513901231235862	0.0070387101817428
ENSG00000130748	197952.692324788	-0.132830808878274	0.112795891103878	-1.17762098936694	0.238947738305346	0.443051025580231
ENSG00000105696	1518.2140200245	-0.134351828048868	0.237522928758077	-0.565637299739212	0.571640366324456	0.750667352920767
ENSG00000172159	12681.4273002193	0.413983929743768	0.177448200048004	2.33298466612666	0.019648950122702	0.0849248006636318
ENSG00000103707	46882.7472346174	-0.122842805085811	0.047302988659692	-2.59693538540596	0.00940596161091808	0.0515319549639024
ENSG00000124588	141262.537628346	-0.11733328599152	0.110011968496324	-1.06655019081347	0.286175002790578	0.497403394226547
ENSG00000130005	3401651.18729622	-0.404379792796238	0.124444946465192	-3.2494673691659	0.00115621342368158	0.0121828500673954
ENSG00000147133	30454.1114143608	0.26184117904919	0.0798976162797407	3.2772088986037	0.0010483877300953	0.0114980924912604
ENSG00000168065	68433.3841160533	-0.196372516084887	0.335237730525256	-0.585770926730733	0.558029463578286	0.741254333258218
ENSG00000085982	75560.6754788813	0.0122042204362657	0.0554407649828242	0.22013080880191	0.825769281291417	0.913301726501183
ENSG00000156096	6416949.55801742	-0.357240366910056	0.155258220753479	-2.30094332639098	0.0213948347014278	0.0900694256918228
ENSG00000181458	112157.637260324	-7.05981862012885e-05	0.204766788715715	-0.000344773616093099	0.999724910460197	0.999724910460197
ENSG00000093000	85913.8536069306	0.0214097726985221	0.0581914591064888	0.367919502745975	0.712933257592467	0.847356623743433
ENSG00000163793	362.034972141213	0.11267366507706	0.351478899299056	0.320570211474321	0.748536114900414	0.86848695751588
ENSG00000186212	68775.0080067241	0.000793368308720181	0.132652725127939	0.0059807916343596	0.99522804714227	0.997979378264554
ENSG00000271079	802.527321178044	0.0286543646015067	0.388910139796987	0.0736786256497823	0.941266106814117	0.973925064277119
ENSG00000102103	563152.258862387	-0.169474575368274	0.0783766138068013	-2.16231050484051	0.030594250557166	0.114390261118487
ENSG00000136628	322026.757532834	0.0937434923466091	0.0601564040088419	1.55832938971602	0.119155185478131	0.28146501927206
ENSG00000187554	15219.7959921716	0.191246182828584	0.135941968633283	1.40682222533123	0.159480110418147	0.340599857375667
ENSG00000154143	335.236480930947	-0.162048801026437	0.708494682262975	-0.22872267793012	0.81908446753194	0.909195164613309
ENSG00000182545	678.383890075613	0.326854328676209	0.378628771913541	0.863258032463642	0.387995612970561	0.599039111957585
ENSG00000186288	10.2761441759404	-0.92817260733607	1.70876885941513	-0.543182070659785	0.58700444995911	NA
ENSG00000143753	297131.199054172	0.124390363155125	0.0758562589148593	1.6398167393773	0.101043276624722	0.251571308223441
ENSG00000108688	498.729772248908	0.615875036006506	0.693746794919873	0.88775190100538	0.374674221031244	0.586153643622263
ENSG00000269403	5297.29842424955	-0.178732544745462	0.165453402406607	-1.08025910707004	0.280026814129954	0.490542060548082
ENSG00000141431	929.223970807344	0.0607780688955088	0.311141324932324	0.195339108068427	0.845127482912635	0.925215155611588
ENSG00000154240	9452.23850143779	0.168623494129102	0.0785363032755625	2.14707704712619	0.0317871482800587	0.117265249333531
ENSG00000136942	4699503.63354883	-0.382325485891938	0.109830043751536	-3.48106467804799	0.000499424877591239	0.00691728436509787
ENSG00000179051	201469.695125554	0.207738957183103	0.0785172079650318	2.64577616254033	0.00815037284108434	0.0468101767713549
ENSG00000229924	26.721231269423	-0.567223496934065	1.04736148260494	-0.541573760687951	0.588112171888209	NA
ENSG00000180011	48954.6426984343	0.0501367419528576	0.0704918171159405	0.711242013670833	0.476934277644808	0.678297230500028
ENSG00000205213	214858.864881538	0.135176013756288	0.0932642803940254	1.4493867661359	0.147229602350001	0.32338286718901
ENSG00000011347	267202.403633755	0.359818562282757	0.206923729031343	1.73889463507713	0.0820532980846991	0.220005482595766
ENSG00000198643	1443.65588315511	-0.46876673581053	0.274731179616786	-1.70627424402428	0.087957031150159	0.23002459840164
ENSG00000183155	119253.197532539	-0.034606076855893	0.0650283308684506	-0.532169231375469	0.594608791212794	0.76771654392817
ENSG00000111728	774.082178945113	0.182797645452468	0.164443073139681	1.11161657321496	0.266303043623516	0.473701921710516
ENSG00000172331	98369.0598497672	-0.0172815883685144	0.0577048433093925	-0.299482458965478	0.764571953941463	0.877275231928845
ENSG00000112339	56251.6113455333	0.0416314621024156	0.0571740649627674	0.728152915653744	0.46651998469328	0.669681307818986
ENSG00000183067	323.666611681688	0.60676297654157	0.515919948720664	1.17607969617413	0.23956303058073	0.443811294862472
ENSG00000182747	37.36205622385	0.077179156669119	1.02262445870662	0.0754716514083115	0.939839452091086	NA
ENSG00000077782	20450.8414365008	0.784256794293007	0.15976762234793	4.9087342151535	9.16661086920468e-07	7.71076281276071e-05
ENSG00000071994	77762.4723420969	-0.0854304795634809	0.0619705785952282	-1.37856514333173	0.168028869810861	0.353053714197129
ENSG00000122299	66031.6149061451	0.0553730187413521	0.0516293749253681	1.07250995816617	0.283491043596153	0.494617403754618
ENSG00000107249	14121.0516021429	0.679945250788387	0.163697759877251	4.1536625259762	3.27195624931532e-05	0.00104380672261252
ENSG00000148400	49491.8443624215	0.426527270349444	0.092243657641465	4.62391974966215	3.76555598106482e-06	0.000207702652251388
ENSG00000101473	109275.998151413	-0.147942615023852	0.0716250093010778	-2.06551617189982	0.03887418698283	0.134741181042723
ENSG00000213417	0	0	0	0	1	NA
ENSG00000176909	11559.1565689329	0.461999364496576	0.141621352871755	3.26221544370458	0.00110545094132711	0.0119475797798099
ENSG00000089163	39326.8647692845	0.10075515658057	0.0802291686376782	1.25584196236145	0.209173274239191	0.405190853737507
ENSG00000153094	71198.5169119559	-0.00749547022300921	0.0858197585865663	-0.0873396796548727	0.930401514707304	0.967342013279813
ENSG00000124226	250128.668710186	-0.0354261112543291	0.0471982370580738	-0.750581239098826	0.45290471536493	0.658136390898207
ENSG00000075290	560.611083173909	0.191234180061713	0.415633630609996	0.460102758722994	0.645442464028034	0.80367095803742
ENSG00000110066	70629.3695180492	-0.0327605309816106	0.0669752250186527	-0.4891440226216	0.624739736575547	0.789356930873723
ENSG00000100325	246405.875845278	-0.0976344748141526	0.0524937742761362	-1.85992484176428	0.06289616015111	0.185301044767015
ENSG00000106080	25866.7754234324	0.0595925632681439	0.0806654027522705	0.738762359510646	0.460051311857096	0.664999193024852
ENSG00000117481	35263.3041529265	0.0146868827173331	0.0534763941587919	0.274642352917852	0.783591024138526	0.888201469595444
ENSG00000176444	152859.825534297	0.0244170332840435	0.065848104955743	0.370808443165591	0.710780212261664	0.846086237701504
ENSG00000165816	476.647666481804	1.11768066078704	0.394619910865692	2.83229667336133	0.00462149477428515	0.0317917661523565
ENSG00000090863	130054.219545168	0.065926079632189	0.0532769347104344	1.23742253548377	0.215930256735939	0.414631664517282
ENSG00000214510	708.239868975096	0.861379885662411	0.463538194677292	1.85827164957159	0.0631304476862387	0.185643419844926
ENSG00000105497	8174.17362003799	0.232784417890586	0.106861089421578	2.17838334936141	0.0293775084711	0.111181899101258
ENSG00000181322	716.868824651811	0.419428202925217	0.191882489481979	2.185859710584	0.0288258706512614	0.109746317532866
ENSG00000112303	115358.644973718	-0.274138767502641	0.215739173079475	-1.27069536602725	0.203837044790811	0.398869182162051
ENSG00000139597	72351.6922011377	-0.213347799743248	0.0985964399489203	-2.16384891638863	0.0304759465322065	0.114128003886778
ENSG00000140450	106243.331502655	-0.0038026226647001	0.161762180286326	-0.023507488944383	0.981245464822994	0.992206303821074
ENSG00000125755	162299.892485122	0.0246352252580725	0.0630211412461101	0.390904143767677	0.695868090917556	0.836608620328508
ENSG00000007129	8159.86142295529	0.00511157023038267	0.148182654462135	0.0344950645467673	0.972482377928982	0.988625853859458
ENSG00000161513	155785.285946499	-0.20151897497376	0.108639548831723	-1.85493199429521	0.0636059384663382	0.186467976437647
ENSG00000198870	4431.87810038431	-0.108203380582656	0.0950927188217266	-1.13787240414809	0.255173765856222	0.461418958275604
ENSG00000239605	96.2361571267392	0.512508530577858	0.422697805901472	1.21247028828278	0.225332409314549	0.426395676496854
ENSG00000166578	10655.7537079561	0.0585730534631589	0.171822325929789	0.340893147303182	0.733184023830939	0.85974993498679
ENSG00000151702	19668.4911568184	0.124061820390785	0.0946146141469746	1.31123316951932	0.189778999216738	0.380475423612377
ENSG00000251664	581.996140892922	0.152614735361863	0.551784152058063	0.276584122238081	0.78209945787415	0.887450981946405
ENSG00000196772	0	0	0	0	1	NA
ENSG00000172667	45541.796898347	0.137866097839112	0.0815950653259927	1.68963769179303	0.0910972903511784	0.235269801423977
ENSG00000154678	786.647758754744	-0.0502141065673191	0.1557442360051	-0.322413900220839	0.747139155150999	0.867854840599238
ENSG00000221882	33.1626629288847	0.461341268525663	1.47189901533628	0.313432690503066	0.753951951099067	NA
ENSG00000181273	10.1405298729232	1.22286517530819	2.45390692746442	0.498333967609664	0.618248670127966	NA
ENSG00000007216	23487.2518101116	-0.0276453260357777	0.275937058557524	-0.100187072299369	0.920195809184383	0.962115573336968
ENSG00000099399	31267.4520007775	-0.611338962517289	0.735860695795823	-0.830780833940499	0.406097451835527	0.615451794028114
ENSG00000178395	997.573672394393	0.538291921933896	0.585372923930483	0.919570926375512	0.357797025603885	0.56992915059793
ENSG00000126752	132635.109638444	-0.197228949305228	0.542051273500875	-0.363856629339531	0.715965072659118	0.848923214144286
ENSG00000176182	71356.6811037153	0.0748556214008411	0.0686855759303365	1.08983029387076	0.275787906788443	0.485840089049871
ENSG00000137770	29866.0636537764	0.146396237203223	0.0586499135568062	2.49610320501887	0.0125566062747672	0.0626705736630068
ENSG00000139190	30146.1713585826	-0.0639917330865488	0.0989727042823157	-0.646559407975909	0.517917136429445	0.71117396580783
ENSG00000231192	0	NA	NA	NA	NA	NA
ENSG00000168078	50460.4760829563	0.415676691417683	0.141302180204891	2.94175709684695	0.00326355809148075	0.024988849912141
ENSG00000166783	60598.606110403	0.0637093892097042	0.0522113540934805	1.22022097139326	0.222381118955082	0.4227398458934
ENSG00000136504	36544.0385121816	0.124863007590654	0.0488680728576441	2.55510398280668	0.0106156080306718	0.0558266405222561
ENSG00000065833	147019.149625168	0.171964069095563	0.173711071960392	0.989943054031541	0.322201953896684	0.533949209538107
ENSG00000258873	261.30379543243	-2.26091390326379	1.1781070983286	-1.91910727511224	0.0549707589559219	0.169571963282658
ENSG00000186564	9988.31977916741	-0.0118380025905493	0.140655366294371	-0.0841631777188946	0.932926694202623	0.968440647875823
ENSG00000108510	75313.1250920756	0.208221929772623	0.0666681014292914	3.12326172950139	0.00178858618613405	0.0164781324117432
ENSG00000153982	15120.00956187	0.0248045157262718	0.109933049787967	0.225632926350296	0.821486929630771	0.910646883577145
ENSG00000260007	252.999611774349	0.083281062040118	0.707810411884214	0.117660125708551	0.906336962326572	0.95541213271678
ENSG00000165280	936017.927382508	-0.0632151352811284	0.0448025716855001	-1.41097113185552	0.158253126278232	0.339170571032995
ENSG00000087274	182463.424423567	0.0841320158287465	0.0486325606833147	1.72995241555544	0.0836387772636707	0.222583243537239
ENSG00000138385	196020.516974372	0.0253735045785072	0.0548489040473942	0.462607321316435	0.643645859857719	0.802442436999629
ENSG00000263353	592.674011924166	0.179195070443936	0.420513752096312	0.426133674702973	0.670010443553096	0.819875775286525
ENSG00000183024	12.723638691079	-1.05615922576513	2.17123097302059	-0.486433382209821	0.626659927126171	NA
ENSG00000187735	231305.610187765	-0.0913580599797007	0.0668910163873708	-1.36577473200047	0.172009679633826	0.358263094710351
ENSG00000119471	681965.706449481	-0.0551888950272924	0.0896358479539547	-0.615701154025368	0.538091775519672	0.725908966853946
ENSG00000162636	15677.2978681741	0.271340109699913	0.102893158796282	2.63710544874161	0.00836168342278256	0.0475946059618517
ENSG00000154832	137264.388932123	-0.0168618915430335	0.0575692015547683	-0.292897783669832	0.769600282978693	0.879954505500656
ENSG00000126216	44992.5259363107	0.171036167035101	0.0654108363277316	2.61479865779653	0.00892800678137942	0.0497530961106402
ENSG00000171487	45.3298282422028	1.61656498718637	0.823191537315999	1.96377746114489	0.0495559049776536	NA
ENSG00000125775	97374.8973821519	-0.0689676343065574	0.194405429392971	-0.35476187327642	0.722767993582086	0.853498484327464
ENSG00000141002	195717.487502748	-0.122690458836328	0.0667493765904699	-1.83807647506695	0.0660511371489166	0.190566239892676
ENSG00000106608	78107.4599799245	-0.0151486668326894	0.0547520491282132	-0.276677623466031	0.782027655259115	0.887425973670748
ENSG00000198160	50385.3711427797	0.150978275583704	0.0573345822003862	2.63328465630098	0.0084563441215122	0.0479962310003763
ENSG00000078902	421264.307876638	-0.144493760802869	0.0597174758178654	-2.41962271217836	0.015536617638034	0.0724351640102117
ENSG00000011304	500290.723859233	-0.0475381621619967	0.0371213109676	-1.28061646862334	0.200328412593313	0.394702970033869
ENSG00000130881	182227.596051944	-0.084104543955362	0.102154244838104	-0.823309340582493	0.410332103264027	0.61928337825892
ENSG00000133393	189466.337098351	-0.0187883525944367	0.0503333858332908	-0.373278139020203	0.708941445092242	0.845073086914522
ENSG00000197498	133405.903763332	-0.145638263730813	0.0753731275297973	-1.93223060398068	0.053331049402511	0.166099940339515
ENSG00000146826	73364.2142143476	-0.147433219945044	0.0622248663744888	-2.36936177665283	0.0178188141510123	0.0793613668219286
ENSG00000262246	19201.2253649933	-0.227114880993099	0.0940498304211519	-2.41483562464798	0.0157423121917692	0.0729365168396521
ENSG00000165678	1511358.12632488	0.00581670680560346	0.0649965146474483	0.0894925956746178	0.928690437769444	0.966464552797765
ENSG00000176076	11907.794367588	-0.400876021557889	0.263798643899816	-1.51962881852468	0.128604290727806	0.29622840565086
ENSG00000090554	9888.11480963478	-0.118432331576711	0.0990898788075127	-1.19520109421843	0.232008471147348	0.434510298883707
ENSG00000115942	38918.2372287644	0.0851740617281525	0.0587257618612824	1.45036963384731	0.146955470326205	0.322986321506999
ENSG00000179178	10244.3791658422	0.486711288006983	0.285477562666245	1.70490207167701	0.0882126899475943	0.2304184323723
ENSG00000144959	38477.8874555035	1.13062545035379	0.144929251407847	7.80122328219364	6.13099226547458e-15	1.82223308450347e-11
ENSG00000184831	187976.527859612	0.0269019298811033	0.0738080959979694	0.364484810471787	0.715496014377525	0.848592739052567
ENSG00000138678	76379.0079391077	-0.235860519739882	0.154844954878481	-1.52320442035054	0.127707570544065	0.294599158052834
ENSG00000187720	17766.6141905148	0.752618418259505	0.158166027916765	4.75840753019082	1.95126243928542e-06	0.000128401708781464
ENSG00000092978	18973.4985527658	0.0731378347025718	0.0609145002500482	1.20066378944829	0.229881645800355	0.431721539522154
ENSG00000088992	268866.352399079	-0.406694313055965	0.234871778973816	-1.73155887366657	0.0833521340126204	0.222151936309529
ENSG00000197380	6228.98029452208	0.348809411048787	0.158513882556827	2.20049755530869	0.0277716131981151	0.106781194084085
ENSG00000197057	442.424889732558	-0.106851777743961	0.276510288339828	-0.386429663740547	0.699178484561726	0.83830101691934
ENSG00000134755	18720.9543762947	0.399523652275358	0.116849183914788	3.41913943161735	0.000628195274885311	0.00809436874062844
ENSG00000180264	43.2218417205188	-0.0642240986708747	0.628838020856356	-0.102131386049803	0.918652388797695	NA
ENSG00000171124	3652.39298255759	0.00972778118017496	0.229706447634487	0.0423487511140913	0.966220682350618	0.986636133094284
ENSG00000087586	118477.411964384	0.107712794552514	0.116409286511178	0.925293829905664	0.354813087365586	0.567010277864519
ENSG00000144802	52074.6292001713	0.0384055573617768	0.112488273017496	0.341418321497418	0.732788684277042	0.859555390825001
ENSG00000105792	3771.95463038306	-0.127679530997708	0.114818697177286	-1.11200992640218	0.266133882407497	0.473701921710516
ENSG00000131634	113010.391787003	0.0453467310035035	0.107578366111504	0.421522771190835	0.673373386833255	0.822363025256426
ENSG00000115541	1533425.03064903	-0.137221983716264	0.0825554054025133	-1.66218048409082	0.0964765918476166	0.244141771309571
ENSG00000279195	0	NA	NA	NA	NA	NA
ENSG00000240303	5804.57125485526	0.301042191965939	0.141630848592674	2.12554111591696	0.0335414870701324	0.121882580830253
ENSG00000169752	3967.33793425087	-0.152497652889229	0.189684043630846	-0.803956147128601	0.421422301692006	0.629310325412287
